dataset,N,N_indexed,overlay_model,revocation_scope,user_type,frac,seed,p_accessible_after_revocation,score_frontier_expand_return_leakage,drift10_before_after,overlay_selected,effective_view_class_count,memory_ratio_vs_shared
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,1,True,0.0,0.000786,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,2,True,0.0,0.000198,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,3,True,0.0,0.001766,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,4,True,0.0,0.002161,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,5,True,0.0,0.001905,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,6,True,0.0,0.001518,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,7,True,0.0,0.000111,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,8,True,0.0,0.00359,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.1,9,True,0.0,0.002136,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,0,True,0.0,0.001054,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,1,True,0.0,0.001717,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,2,True,0.0,0.001055,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,3,True,0.0,0.002447,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,4,True,0.0,0.000716,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,5,True,0.0,0.000728,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,6,True,0.0,0.003337,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,7,True,0.0,0.002788,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,8,True,0.0,0.000491,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.1,9,True,0.0,0.001879,own-effective-view,90,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,0,False,0.0,0.008751,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,1,False,0.0,0.008398,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,2,False,0.0,0.005742,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,3,False,0.0,0.008347,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,4,False,0.0,0.011098,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,5,False,0.0,0.004398,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,6,False,0.0,0.008459,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,7,False,0.0,0.009741,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,8,False,0.0,0.007673,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.2,9,False,0.0,0.005803,revoked-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,0,True,0.0,0.003216,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,1,True,0.0,0.001386,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,2,True,0.0,0.003642,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,3,True,0.0,0.002341,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,4,True,0.0,0.00239,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,5,True,0.0,0.004201,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,6,True,0.0,0.001556,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,7,True,0.0,0.002244,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,8,True,0.0,0.002371,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.2,9,True,0.0,0.001235,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,0,True,0.0,0.000559,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,1,True,0.0,0.000636,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,2,True,0.0,0.001918,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,3,True,0.0,0.000546,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,4,True,0.0,0.0,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,5,True,0.0,0.00211,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,6,True,0.0,0.002429,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,7,True,0.0,0.00211,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,8,True,0.0,0.00194,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.2,9,True,0.0,0.002406,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,0,True,0.0,0.003834,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,1,True,0.0,0.003489,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,2,True,0.0,0.004496,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,3,True,0.0,0.001404,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,4,True,0.0,0.001723,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,5,True,0.0,0.002635,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,6,True,0.0,0.002322,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,7,True,0.0,0.002704,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,8,True,0.0,0.001824,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.2,9,True,0.0,0.002742,own-effective-view,130,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,0,False,0.0,0.00869,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,1,False,0.0,0.008951,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,2,False,0.0,0.008383,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,3,False,0.0,0.012347,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,4,False,0.0,0.011181,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,5,False,0.0,0.013646,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,6,False,0.0,0.007964,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,7,False,0.0,0.011671,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,8,False,0.0,0.010013,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.3,9,False,0.0,0.008899,revoked-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,0,True,0.0,0.001736,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,1,True,0.0,0.001938,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,2,True,0.0,0.004041,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,3,True,0.0,0.004127,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,4,True,0.0,0.003296,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,5,True,0.0,0.002718,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,6,True,0.0,0.00154,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,7,True,0.0,0.002879,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,8,True,0.0,0.002026,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.3,9,True,0.0,0.002112,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,0,True,0.0,0.001095,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,1,True,0.0,0.002359,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,2,True,0.0,0.000734,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,3,True,0.0,0.003097,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,4,True,0.0,0.003451,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,5,True,0.0,0.002316,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,6,True,0.0,0.002757,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,7,True,0.0,0.001436,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,8,True,0.0,0.002017,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.3,9,True,0.0,0.001441,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,0,True,0.0,0.001909,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,1,True,0.0,0.001721,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,2,True,0.0,0.002196,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,3,True,0.0,0.002301,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,4,True,0.0,0.004614,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,5,True,0.0,0.002785,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,6,True,0.0,0.004054,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,7,True,0.0,0.003472,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,8,True,0.0,0.000377,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.3,9,True,0.0,0.002954,own-effective-view,170,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,0,False,0.0,0.011612,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,1,False,0.0,0.014245,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,2,False,0.0,0.013265,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,3,False,0.0,0.011745,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,4,False,0.0,0.00977,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,5,False,0.0,0.010552,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,6,False,0.0,0.01211,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,7,False,0.0,0.015715,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,8,False,0.0,0.011153,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.4,9,False,0.0,0.010354,revoked-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,0,True,0.0,0.002914,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,1,True,0.0,0.00171,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,2,True,0.0,0.002952,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,3,True,0.0,0.00277,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,4,True,0.0,0.001833,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,5,True,0.0,0.003271,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,6,True,0.0,0.003041,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,7,True,0.0,0.002767,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,8,True,0.0,0.003465,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.4,9,True,0.0,0.003222,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,0,True,0.0,0.001046,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,1,True,0.0,0.002402,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,2,True,0.0,0.004181,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,3,True,0.0,0.003801,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,4,True,0.0,0.002272,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,5,True,0.0,0.00427,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,6,True,0.0,0.0035,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,7,True,0.0,0.002144,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,8,True,0.0,0.002621,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.4,9,True,0.0,0.002906,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,0,True,0.0,0.001995,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,1,True,0.0,0.003761,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,2,True,0.0,0.003678,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,3,True,0.0,0.004201,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,4,True,0.0,0.001207,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,5,True,0.0,0.003622,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,6,True,0.0,0.002143,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,7,True,0.0,0.002385,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,8,True,0.0,0.002876,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.4,9,True,0.0,0.003651,own-effective-view,210,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,0,False,0.0,0.014936,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,1,False,0.0,0.01426,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,2,False,0.0,0.014096,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,3,False,0.0,0.009039,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,4,False,0.0,0.016127,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,5,False,0.0,0.013086,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,6,False,0.0,0.01267,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,7,False,0.0,0.017143,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,8,False,0.0,0.01204,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,revoked_user,0.5,9,False,0.0,0.012182,revoked-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,0,True,0.0,0.003323,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,1,True,0.0,0.000716,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,2,True,0.0,0.002186,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,3,True,0.0,0.002418,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,4,True,0.0,0.003291,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,5,True,0.0,0.002967,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,6,True,0.0,0.002886,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,7,True,0.0,0.003683,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,8,True,0.0,0.002773,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,same_role_still_authorized,0.5,9,True,0.0,0.003228,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,0,True,0.0,0.00259,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,1,True,0.0,0.001632,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,2,True,0.0,0.003582,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,3,True,0.0,0.002377,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,4,True,0.0,0.00395,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,5,True,0.0,0.00282,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,6,True,0.0,0.003666,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,7,True,0.0,0.00373,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,8,True,0.0,0.002388,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,different_role_still_authorized,0.5,9,True,0.0,0.003906,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,0,True,0.0,0.002843,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,1,True,0.0,0.004324,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,2,True,0.0,0.003292,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,3,True,0.0,0.001642,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,4,True,0.0,0.002885,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,5,True,0.0,0.002118,own-effective-view,250,1.0
SIFT1M,1000000,1000000,per-user-overlay,mixed-role-plus-individual-exception,ancestor_descendant_still_authorized,0.5,6,True,0.0,0.003967,own-effective-view,250,1.0
