dataset,N,N_indexed,method,test_case,seed,leakage_after_recovery,recall_after_recovery,falls_back_to_safe_mode,audit_pass,revocation_linearization_point,latency_overhead_pct_under_concurrent_revocations,crash_point,recovery_replay_records,recovery_steps,recovery_latency_ms,predicate_log_replayed,overlay_log_replayed,audit_log_replayed,key_state_checked,recovery_idempotence_check_passed,pre_recovery_state_incomplete,post_recovery_safe_state_hash,recovery_path_signature,convergence_semantics,final_state_convergence_class,audit_correct_response_applicable,safe_mode_correct_response_applicable,full_recovery_correctness_applicable,zero_leakage_recovery_applicable,audit_raw_outcome,safe_mode_raw_outcome,audit_correct_response,leakage_correct_response,safe_mode_correct_response,full_recovery_correct_response,claim_aligned_recovery_outcome
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_log_intent,2,0.0,0.97,False,True,predicate_commit,6.5,recovery_missing_audit_record,99,13,58.309035,1,0,1,1,True,True,05346d936922b882,b9cf35718e904e21,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_log_intent,3,0.0,0.97,False,True,predicate_commit,6.5,crash_after_key_destruction,52,6,29.405739,1,0,0,1,True,True,05346d936922b882,8a2d09677e6dab10,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_log_intent,4,0.0,0.97,False,True,predicate_commit,6.5,crash_after_predicate_update,67,6,36.972806,1,0,0,1,True,True,05346d936922b882,6edb715be0317e6c,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_overlay_build,0,0.0,0.97,False,True,predicate_commit,6.5,crash_after_overlay_write,55,5,31.275754,0,1,0,1,True,True,05346d936922b882,5b80d45be3abee24,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_overlay_build,1,0.0,0.97,False,True,predicate_commit,6.5,crash_after_reverse_adjacency_update,74,8,42.818675,1,0,1,1,True,True,05346d936922b882,d99668ec87eb436f,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_overlay_build,2,0.0,0.97,False,True,predicate_commit,6.5,crash_after_audit_log_append,43,3,24.015282,0,0,1,1,True,True,05346d936922b882,22b28fb9c12097c2,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_overlay_build,3,0.0,0.97,False,True,predicate_commit,6.5,crash_during_overlay_replay,79,11,46.610858,1,1,0,1,True,True,05346d936922b882,5b7cc419b8fd80d1,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_overlay_build,4,0.0,0.97,False,True,predicate_commit,6.5,crash_during_predicate_replay,86,11,49.111247,1,1,0,1,True,True,05346d936922b882,4b910a818394e339,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_predicate_update,0,0.0,0.931,True,True,predicate_commit,6.5,recovery_missing_overlay,105,11,56.999802,0,1,1,1,True,True,05346d936922b882,bb41ff6d836301a3,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_predicate_update,1,0.0,0.931,True,True,predicate_commit,6.5,recovery_missing_audit_record,96,12,54.864743,1,0,1,1,True,True,05346d936922b882,a7c5d0e3047c2315,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_predicate_update,2,0.0,0.931,True,True,predicate_commit,6.5,crash_after_key_destruction,52,5,28.041781,1,0,0,1,True,True,05346d936922b882,2bf70e0d10f8d593,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_predicate_update,3,0.0,0.931,True,True,predicate_commit,6.5,crash_after_predicate_update,62,6,30.507362,1,0,0,1,True,True,05346d936922b882,4a3eb90e904f9e8f,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_predicate_update,4,0.0,0.931,True,True,predicate_commit,6.5,crash_after_overlay_write,55,7,30.958849,0,1,0,1,True,True,05346d936922b882,fa662b19086df326,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_key_destruction,0,0.0,0.97,False,True,predicate_commit,6.5,crash_after_reverse_adjacency_update,71,8,38.631127,1,0,1,1,True,True,05346d936922b882,13a2161312ce3af5,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_key_destruction,1,0.0,0.97,False,True,predicate_commit,6.5,crash_after_audit_log_append,39,5,24.611663,0,0,1,1,True,True,05346d936922b882,3209f2a0d57190f1,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_key_destruction,2,0.0,0.97,False,True,predicate_commit,6.5,crash_during_overlay_replay,80,8,42.466573,1,1,0,1,True,True,05346d936922b882,8c4e3ec213bff848,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_key_destruction,3,0.0,0.97,False,True,predicate_commit,6.5,crash_during_predicate_replay,90,11,50.413201,1,1,0,1,True,True,05346d936922b882,ad0d764d85a4ba09,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,crash_after_key_destruction,4,0.0,0.97,False,True,predicate_commit,6.5,recovery_missing_overlay,104,13,59.931272,0,1,1,1,True,True,05346d936922b882,68c6069aedd273b5,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,normal_recovery,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_missing_overlay,0,0.0,0.931,True,True,predicate_commit,6.5,recovery_missing_audit_record,95,13,57.055956,1,0,1,1,True,True,05346d936922b882,a999f897f7cea065,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_missing_overlay,1,0.0,0.931,True,True,predicate_commit,6.5,crash_after_key_destruction,50,5,25.690961,1,0,0,1,True,True,05346d936922b882,2dde3d22a182d845,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_missing_overlay,2,0.0,0.931,True,True,predicate_commit,6.5,crash_after_predicate_update,66,7,37.201105,1,0,0,1,True,True,05346d936922b882,2b68f9353cd03be9,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_missing_overlay,3,0.0,0.931,True,True,predicate_commit,6.5,crash_after_overlay_write,58,4,30.411462,0,1,0,1,True,True,05346d936922b882,97ff62fb63de786a,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_missing_overlay,4,0.0,0.931,True,True,predicate_commit,6.5,crash_after_reverse_adjacency_update,71,8,40.338896,1,0,1,1,True,True,05346d936922b882,13a2161312ce3af5,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_passed,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_stale_predicate,0,0.0,0.97,True,False,predicate_commit,6.5,crash_after_audit_log_append,41,3,20.847691,0,0,1,1,True,True,05346d936922b882,021c47252157e4e4,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_gap_detected_or_rejected,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_stale_predicate,1,0.0,0.97,True,False,predicate_commit,6.5,crash_during_overlay_replay,81,8,45.229893,1,1,0,1,True,True,05346d936922b882,296dbcc38d5936d2,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_gap_detected_or_rejected,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_stale_predicate,2,0.0,0.97,True,False,predicate_commit,6.5,crash_during_predicate_replay,89,11,49.414648,1,1,0,1,True,True,05346d936922b882,902b239173020c12,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_gap_detected_or_rejected,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_stale_predicate,3,0.0,0.97,True,False,predicate_commit,6.5,recovery_missing_overlay,104,14,61.672341,0,1,1,1,True,True,05346d936922b882,b06221eb079a7087,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_gap_detected_or_rejected,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Lethe,recovery_stale_predicate,4,0.0,0.97,True,False,predicate_commit,6.5,recovery_missing_audit_record,95,12,55.793506,1,0,1,1,True,True,05346d936922b882,cef80934e0b63d8c,"scenario-specific recovery path, common safe final state",zero_leakage_safe_state,True,True,True,True,audit_gap_detected_or_rejected,fallback_to_safe_mode,True,True,True,True,zero-leakage recovery; audit/safe-mode response correct
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_before_commit,0,0.06134445,0.97,False,False,none,18.0,crash_after_key_destruction,20,5,16.592827,1,0,0,1,True,True,0f9d5ea96fb52ba1,bce1b39daf028621,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_before_commit,1,0.08277179,0.97,False,False,none,18.0,crash_after_predicate_update,30,8,24.42157,1,0,0,0,True,True,0f9d5ea96fb52ba1,2bfe68694714b8d7,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_before_commit,2,0.07368851,0.97,False,False,none,18.0,crash_after_overlay_write,24,5,17.195819,0,1,0,0,True,True,0f9d5ea96fb52ba1,d41c04b4b83e701e,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_before_commit,3,0.07595244,0.97,False,False,none,18.0,crash_after_reverse_adjacency_update,30,7,23.133853,1,0,1,0,True,True,0f9d5ea96fb52ba1,3310d10961dc6594,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_before_commit,4,0.06191697,0.97,False,False,none,18.0,crash_after_audit_log_append,17,2,11.093911,0,0,1,0,True,True,0f9d5ea96fb52ba1,f20cb78284146cfa,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_after_commit,0,0.08126112,0.97,False,False,none,18.0,crash_during_overlay_replay,30,8,24.821196,1,1,0,0,True,True,0f9d5ea96fb52ba1,9fce6f4c1b1a1852,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_after_commit,1,0.08900436,0.97,False,False,none,18.0,crash_during_predicate_replay,34,12,32.848504,1,1,0,0,True,True,0f9d5ea96fb52ba1,c69abc618e7def9c,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_after_commit,2,0.10725322,0.97,False,False,none,18.0,recovery_missing_overlay,46,13,38.864641,0,1,1,0,True,True,0f9d5ea96fb52ba1,f47619f1de50ff79,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_after_commit,3,0.08020529,0.97,False,False,none,18.0,recovery_missing_audit_record,42,11,33.195308,1,0,1,0,True,True,0f9d5ea96fb52ba1,eaa537b07afd3f9c,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_after_commit,4,0.06294965,0.97,False,False,none,18.0,crash_after_key_destruction,20,5,15.736155,1,0,0,1,True,True,0f9d5ea96fb52ba1,bce1b39daf028621,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_overlaps_commit,0,0.08691437,0.97,False,False,none,18.0,crash_after_predicate_update,27,8,24.281803,1,0,0,0,True,True,0f9d5ea96fb52ba1,f2780a452b6f58e7,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_overlaps_commit,1,0.08065229,0.97,False,False,none,18.0,crash_after_overlay_write,27,5,18.042528,0,1,0,0,True,True,0f9d5ea96fb52ba1,600241240cefdeb2,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_overlaps_commit,2,0.07539589,0.97,False,False,none,18.0,crash_after_reverse_adjacency_update,27,9,24.637068,1,0,1,0,True,True,0f9d5ea96fb52ba1,8869bd437aba8c5f,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_overlaps_commit,3,0.0602163,0.97,False,False,none,18.0,crash_after_audit_log_append,17,3,12.608842,0,0,1,0,True,True,0f9d5ea96fb52ba1,ea9139dbba4600c6,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,query_overlaps_commit,4,0.08770551,0.97,False,False,none,18.0,crash_during_overlay_replay,32,9,27.910559,1,1,0,0,True,True,0f9d5ea96fb52ba1,39772698b07b810c,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_log_intent,0,0.08752522,0.97,False,False,none,18.0,crash_during_predicate_replay,35,11,29.69943,1,1,0,0,True,True,0f9d5ea96fb52ba1,d08f40f7cb836723,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_log_intent,1,0.11133757,0.97,False,False,none,18.0,recovery_missing_overlay,43,12,33.681347,0,1,1,0,True,True,0f9d5ea96fb52ba1,0a1ab76e2824f3a5,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_log_intent,2,0.08219287,0.97,False,False,none,18.0,recovery_missing_audit_record,43,12,34.703561,1,0,1,0,True,True,0f9d5ea96fb52ba1,73e286b5cf8b9673,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_log_intent,3,0.06169269,0.97,False,False,none,18.0,crash_after_key_destruction,23,5,19.106426,1,0,0,1,True,True,0f9d5ea96fb52ba1,5474db201af8fa8f,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_log_intent,4,0.0798327,0.97,False,False,none,18.0,crash_after_predicate_update,29,8,23.788597,1,0,0,0,True,True,0f9d5ea96fb52ba1,fca6e591d1150ca7,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_overlay_build,0,0.07455753,0.97,False,False,none,18.0,crash_after_overlay_write,23,6,19.826893,0,1,0,0,True,True,0f9d5ea96fb52ba1,93e55faa3739405b,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_overlay_build,1,0.07644401,0.97,False,False,none,18.0,crash_after_reverse_adjacency_update,31,8,23.929866,1,0,1,0,True,True,0f9d5ea96fb52ba1,c9481f7c8221ace8,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_overlay_build,2,0.06279869,0.97,False,False,none,18.0,crash_after_audit_log_append,21,3,12.942318,0,0,1,0,True,True,0f9d5ea96fb52ba1,126eb0dae4faa632,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_overlay_build,3,0.07988811,0.97,False,False,none,18.0,crash_during_overlay_replay,33,8,23.405349,1,1,0,0,True,True,0f9d5ea96fb52ba1,c065cec1fc955484,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_overlay_build,4,0.08700649,0.97,False,False,none,18.0,crash_during_predicate_replay,33,9,25.019427,1,1,0,0,True,True,0f9d5ea96fb52ba1,91b5b47f51305293,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_predicate_update,0,0.10724609,0.97,False,False,none,18.0,recovery_missing_overlay,44,12,37.5699,0,1,1,0,True,True,0f9d5ea96fb52ba1,cb61a648c7d6b103,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_predicate_update,1,0.08054136,0.97,False,False,none,18.0,recovery_missing_audit_record,42,12,35.864321,1,0,1,0,True,True,0f9d5ea96fb52ba1,224df6f2d2f852ff,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_predicate_update,2,0.0602075,0.97,False,False,none,18.0,crash_after_key_destruction,25,4,15.675185,1,0,0,1,True,True,0f9d5ea96fb52ba1,b1ae7611163aa3d7,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_predicate_update,3,0.08367005,0.97,False,False,none,18.0,crash_after_predicate_update,26,8,20.782955,1,0,0,0,True,True,0f9d5ea96fb52ba1,bcc437b65ce29a74,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_predicate_update,4,0.07778001,0.97,False,False,none,18.0,crash_after_overlay_write,24,6,18.457182,0,1,0,0,True,True,0f9d5ea96fb52ba1,ff51a31259948af2,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_key_destruction,0,0.07227862,0.97,False,False,none,18.0,crash_after_reverse_adjacency_update,32,7,23.84604,1,0,1,0,True,True,0f9d5ea96fb52ba1,5241e79a45dfaec2,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_key_destruction,1,0.06790068,0.97,False,False,none,18.0,crash_after_audit_log_append,21,3,13.954912,0,0,1,0,True,True,0f9d5ea96fb52ba1,126eb0dae4faa632,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_key_destruction,2,0.08237833,0.97,False,False,none,18.0,crash_during_overlay_replay,32,9,26.731025,1,1,0,0,True,True,0f9d5ea96fb52ba1,39772698b07b810c,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_key_destruction,3,0.08807705,0.97,False,False,none,18.0,crash_during_predicate_replay,37,10,30.46413,1,1,0,0,True,True,0f9d5ea96fb52ba1,d9d27cd4a2005803,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,crash_after_key_destruction,4,0.10906882,0.97,False,False,none,18.0,recovery_missing_overlay,47,13,37.135025,0,1,1,0,True,True,0f9d5ea96fb52ba1,ab83f29cefaaa2f7,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,recovery_missing_overlay,0,0.07071774,0.97,False,False,none,18.0,recovery_missing_audit_record,41,13,37.182525,1,0,1,0,True,True,0f9d5ea96fb52ba1,65c70fdc7225c15b,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,recovery_missing_overlay,1,0.06594741,0.97,False,False,none,18.0,crash_after_key_destruction,17,5,14.300276,1,0,0,1,True,True,0f9d5ea96fb52ba1,9090d04d45fbe53d,"scenario-specific recovery path, common safe final state",residual_leakage_varies_by_crash_path,False,False,False,False,audit_gap_detected_or_rejected,normal_recovery,,,,,residual leakage baseline; audit/safe-mode not applicable
